ESFJ	that did not do good, honest work, and even in these days of the
ESFJ	concern down to the humblest laborer, cannot be overestimated. And
ESFJ	bankers who visited the Edgar Thomson Works during a Bankers
ESFJ	He put his finger there upon one of the secrets of success. They did
ESFJ	congratulation, but I thought to myself: "This concern will never
ESFJ	I gave a great deal of personal attention for some years to the
ESFJ	railway bridge that had been built up to that time, a bridge across
ESFJ	were not the lowest bidder. Our chief rival was a bridge-building
ESFJ	rivals' was made of cast-iron. This furnished my text. I pictured the
ESFJ	fortunately able to enforce my argument, by stating to the board that
ESFJ	hand of Providence, with Perry Smith the manifest agent?
ESFJ	There was a pause; then the president of the bridge company, Mr.
ESFJ	opportunely smashed gave us one of our most profitable contracts and,
ESFJ	The moral of that story lies on the surface. If you want a contract,
ESFJ	we could leave and it would be sent after us to execute. We preferred
ESFJ	Pennsylvania Railroad Company, from possessing a decided advantage.
ESFJ	We were most anxious to secure both bridges and all the approaches to
ESFJ	feel highly honored by the Baltimore and Ohio doing so. The stamp of
ESFJ	took me into his private room and opened up a frank conversation upon
ESFJ	see him and had been asked by Mr. Scott where I was going.
ESFJ	contracts, for every one knew that I was, as a former employee, always
ESFJ	reported that our plans were the best and that Scott and Thomson would
ESFJ	all the difficult part of the work--the great spans of which the risk
ESFJ	masonry would permit. He admitted he was. I told him that he need not
ESFJ	"Well, now," I replied, "bind me! I know what I am doing. I will take
ESFJ	"All right," I said, "prepare your bond. Give us the work. Our firm is
ESFJ	This was the arrangement which gave us what were then the gigantic
ESFJ	ourselves from all responsibility upon the bond by placing the
ESFJ	afterwards took me to his fine mansion in the country. He was one of
ESFJ	nobleman in England.
ESFJ	best customers, and we were naturally anxious to prevent the building
ESFJ	matter over with him. He was then much pleased with the foreign
ESFJ	cars, he turned to me and said:
ESFJ	consume. We shall be a world to ourselves."
ESFJ	dug the material from the hills, made their own goods, and sold them
ESFJ	competition with us. Mr. Garrett and I remained good friends to the
ESFJ	THE IRON WORKS
ESFJ	then to be obtained, we determined to embark in the manufacture of
ESFJ	I must not fail to record that Mr. Miller was the pioneer of our iron
ESFJ	antagonistic to true religion are in his fine old age much less
ESFJ	attended his funeral. Henceforth life lacks something, lacks much--my
ESFJ	the best axles. He was a great mechanic--one who had discovered, what
ESFJ	early days it was a question with axles generally whether they would
ESFJ	machines to make bridge links, and also built the first "universal"
ESFJ	had failed. He succeeded in making them. Up to that date they were the
ESFJ	the Phippses. In the early days my chief companion was the elder
ESFJ	inquiry. Next morning an advertisement appeared in the "Pittsburgh
ESFJ	his life. A response came from the well-known firm of Dilworth and
ESFJ	upon the sea of business. There was no holding back a boy like that.
ESFJ	Andrew Kloman. That finally resulted in the building of the iron mill
ESFJ	interests in the various firms with which they were connected. What
ESFJ	Pittsburgh. That he specified "that these should be open upon Sunday"
ESFJ	against this narrow-minded contention and the Council of the city
ESFJ	and are masters of your time the other six during which you can view
ESFJ	These same ministers have recently been quarreling in their convention
ESFJ	meet the real wants of the people in this life (where alone men's
ESFJ	treated, I united with him in building new works. These were the
ESFJ	former partners, Phipps and Kloman, could not be overcome, because
ESFJ	Irish, and the Irish blood when aroused is uncontrollable. Mr. Miller
ESFJ	what was considered at the time an enormous extent of land--seven
ESFJ	any other in that respect. We began at the new mill by making all
ESFJ	business which was strictly adhered to. Also we would make nothing
ESFJ	As I became acquainted with the manufacture of iron I was greatly
ESFJ	ignorance of results. I heard of men who thought their business at the
ESFJ	us to know what our cost was for each process and especially what each
ESFJ	system. Years were required before an accurate system was obtained,
ESFJ	another. One of the chief sources of success in manufacturing is the
ESFJ	material daily to men in the mills without exacting an account of
ESFJ	well remember the criticisms made by older heads among the Pittsburgh
ESFJ	had been doubled. Yet it was many years before we were followed in
ESFJ	possible in heating large masses of iron. This improvement revealed to
ESFJ	had performed at night unasked and unknown to us. The form adapted was
ESFJ	attention. My friend Mr. William Coleman, whose daughter became, at a
ESFJ	all to obtain shelter. This, however, to the class of men who flocked
ESFJ	to venture something in the search for fortune.
ESFJ	were displayed. I remember looking down toward the river and seeing
ESFJ	this region. Order was soon evolved out of chaos. When we visited the
ESFJ	bands--in short, provide themselves with all the appliances of
ESFJ	who can use them.
ESFJ	towns and refineries, with millions of dollars of capital. In those
ESFJ	hour the dams were opened and upon the flood the oil boats floated to
ESFJ	before the oil boats started it is safe to say that another third was
ESFJ	vanished. What fools we mortals be!
ESFJ	barrels (the waste to be made good every day by running streams of oil
ESFJ	predicted that when the supply stopped, oil would bring ten dollars a
ESFJ	This forty-thousand-dollar investment proved for us the best of all so
ESFJ	[Footnote 28: The wells on the Storey farm paid in one year a million
ESFJ	where a great well had been struck which yielded a peculiar quality of
ESFJ	waters of Duck Creek to see the monster well. We bought it before
ESFJ	going far fell into difficulties. The road had become a mass of soft,
ESFJ	more than a hundred pounds, was nicely sandwiched between the two
ESFJ	our condition the night was spent in uproarious merriment.
ESFJ	the congregation was assembled. It appears that a noted exhorter had
ESFJ	was too exhausted with fatigue to attempt it. I had never before come
ESFJ	before this decision by being called by President Thomson to
ESFJ	no means of doing this honestly at any salary the railroad company
ESFJ	congratulated me upon it in his letter of reply. I resigned my
ESFJ	PENNSYLVANIA RAILROAD COMPANY
ESFJ	I cannot allow my connection with you to cease without some
ESFJ	change is painful only as I reflect that in consequence
ESFJ	official relations hitherto existing between us must soon
ESFJ	Pennsylvania Railroad Company, and share in its justly
ESFJ	at your hands, I bid you all farewell.
ESFJ	becomes president of a great corporation he is hardly his own master,
ESFJ	Pennsylvania Railroad Company.
ESFJ	in the days of the oil excitement and shares were going up like
ESFJ	The sum was soon made in oil stock by the investment of a few hundred
ESFJ	slept on mountain-tops, and carried our luggage in knapsacks upon our
ESFJ	could classify the works of the great painters. One may not at the
ESFJ	which is truly great has so impressed itself upon him that what is
ESFJ	the power and majesty of music in such high degree. What I heard at
ESFJ	to the whole.
ESFJ	the wants of the American people, but abroad nothing seemed to be
ESFJ	story-books--hundreds rushing to and fro, each more active than his
ESFJ	explained the process of washing and coking the dross from coal mines.
ESFJ	corroborated all that Mr. Coleman stated, in December, 1871, I
ESFJ	superintended the whole operation for years, began the construction of
ESFJ	our general firm and thus capture not only these, but Lauder also.
ESFJ	never pass these coal ovens at Larimer's Station without feeling that
ESFJ	self-congratulation. It is fine to make something out of nothing; it
ESFJ	proving an exceptional mechanic. I replied in the negative and asked
ESFJ	"I thought we could better ourselves," he said.
ESFJ	"Well, I didn't feel I needed help if I only got a chance."
ESFJ	blooming, but still sensible, millionaire. We are all proud of Tom
ESFJ	developments made in connection with the manufacture of iron and
ESFJ	American people to build a nation within itself, independent of Europe
ESFJ	_ad valorem_ on steel rails--the tariff then being equal to about
ESFJ	question, the South standing for free trade and regarding a tariff as
ESFJ	common people favored the United States. The tariff became no longer a
ESFJ	Capital no longer hesitated to embark in manufacturing, confident as
ESFJ	there was no foundation for this. Certainly the manufacturers never
ESFJ	The duties upon steel were successively reduced, with my cordial
ESFJ	interesting. It cut too deep in many places and its passage would have
ESFJ	moderation as I was. Several of these were disposed to oppose the
ESFJ	steel rates, provided that large reductions were made and that the
ESFJ	getting our party to agree to the large reductions I proposed. The
ESFJ	I was not sufficiently prominent in manufacturing to take part in
ESFJ	the other extremists who denounce all duties and would adopt
ESFJ	here only a small amount could be drawn from there and this would
ESFJ	recently (1910) stated this in evidence before the Tariff Commission
ESFJ	part to the East, especially to New York, which is as London to
ESFJ	policy of the companies and negotiate the important contracts.
ESFJ	take up my residence in New York. The change was hard enough for me,
ESFJ	Hotel, then in its glory. I opened an office in Broad Street.
ESFJ	maintained. But after a time new friendships were formed and new
ESFJ	and his nephew and namesake still remains so.
ESFJ	able men and women. It was to Madame Botta I owed my election to
ESFJ	first time several distinguished people, among them one who became my
ESFJ	women discussed the leading topics of the day in due form, addressing
ESFJ	Colonel Thomas Wentworth Higginson was the first speaker. This was my
ESFJ	distinguished from the speculative, spirit. My knowledge of affairs,
ESFJ	then know that the credit of all these men or firms was seriously
ESFJ	offices with wires in connection with the stock exchanges of the East
ESFJ	with inquiries from all quarters in regard to the various railway
ESFJ	Invitations were extended to me to join parties who intended quietly
ESFJ	removal to New York. Jay Gould, then in the height of his career,
ESFJ	in business matters, I would never raise my hand against him.
ESFJ	owned.
ESFJ	I offer his son in return the control of an international line from
ESFJ	were about to take up the eastern extension from Pittsburgh to the
ESFJ	I have never bought or sold a share of stock speculatively in my life,
ESFJ	never to sell what I did not own. In those early days, however, I had
ESFJ	I had determined to sell all my interests in every outside concern and
ESFJ	strictly to this rule.
ESFJ	continually coming before him. Nothing tells in the long run like good
ESFJ	true perspective of things. The molehill seems to him a mountain and
ESFJ	My first important enterprise after settling in New York was
ESFJ	success in every respect, except financially. A panic threw the
ESFJ	realized. Mr. Thomson and myself, however, escaped loss, although
ESFJ	Pittsburgh. The undertaking required me to visit Keokuk occasionally,
ESFJ	outskirts of civilization, was surprising. A reception given to us one
ESFJ	being applied to by those who were in charge of the scheme for
ESFJ	office and said they were trying to raise capital to build the bridge.
ESFJ	dollars of first mortgage bonds of the bridge company and set out for
ESFJ	one morning and opened negotiations. I left with him a copy of the
ESFJ	bonds. Mr. Morgan said to me that as I was going to Scotland I had
ESFJ	him that I would have a telegram in the morning agreeing to all the
ESFJ	additions were required in each line. I showed Mr. Morgan the message
ESFJ	envelope which contained the answer. There it was: "Board meeting last
ESFJ	While I was in the office Mr. Sampson, the financial editor of "The
ESFJ	Railway Company, and their control of the judges in New York, who
ESFJ	directly to the Supreme Court of the United States, a body vying with
ESFJ	Morgan clapped me on the shoulder and said:
ESFJ	The issue was a great success, and the money for the St. Louis Bridge
ESFJ	young man will be heard from."
ESFJ	subscription to the fund for the Wallace Monument on Stirling Heights
ESFJ	her son's name was seen on the list of contributors, and her son felt
ESFJ	financially, since the early subscription. But distribution had not
ESFJ	_St. Nicholas Hotel, New York, December, 1868_
ESFJ	business forever, except for others.
ESFJ	general management of it attention, taking a part in public matters,
ESFJ	Whatever I engage in I must push inordinately; therefore should I be
ESFJ	will resign business at thirty-five, but during the ensuing two years
ESFJ	affairs at home. Frequent letters kept me advised of business matters.
ESFJ	pushed through to San Francisco. One day while in Rome it struck me
ESFJ	should obtain the contract to place sleeping-cars upon the great
ESFJ	increasing so rapidly that it was impossible to obtain cars enough to
ESFJ	world--Chicago--soon rivaled the parent concern. He had also seen that
ESFJ	matters are sometimes determined.
ESFJ	this involuntarily and before he had time to refrain. He could not
ESFJ	Mr. Durrant promised to wait. A meeting of the board of directors of
ESFJ	We had met before, but were not well acquainted. I said, however, as
ESFJ	"What do you mean?"
ESFJ	party and mine, and organize a company."
ESFJ	I did so, and the result was that we obtained the contract jointly.
ESFJ	largest shareholder in the Pullman Company.
ESFJ	stipulated sum. Of course he was successful, and from this small
ESFJ	who can see the drift of things, and was always to be found, so to
ESFJ	The Eastern concern was in no condition to cope with that of an
ESFJ	after some years of litigation, yet the time lost before this could be
ESFJ	members of the Eastern company were unsatisfactory, it was deemed best
ESFJ	control of the rights on the great Pennsylvania trunk line to the
ESFJ	Mr. Pullman, like every other man, had his difficulties and
ESFJ	companies were bound to respect. Railway companies should, of course,
ESFJ	and being commiserated by his neighbors, replied:
ESFJ	be laughed out of court. It is folly to cross a bridge until you come
ESFJ	Success in these various negotiations had brought me into some notice
ESFJ	some friends who knew me and were on the executive committee of that
ESFJ	on the subject.
ESFJ	that company in helping the Union Pacific. I went to Philadelphia and
ESFJ	many marks of Mr. Thomson's confidence this was up to that time the
ESFJ	little danger of this because we were ready to hand over to him the
ESFJ	"Remember, Andy, I look to you in this matter. It is you I trust, and
ESFJ	success. The Union Pacific Company was exceedingly anxious that Mr.
ESFJ	Railway Company in 1871.
ESFJ	Union Pacific infinitely more valuable. The shares advanced
ESFJ	partners in the venture, should have access to the vault, as it might
ESFJ	I returned to find that, instead of being a trusted colleague of the
ESFJ	ignorant of the matter and as indignant as myself, and I believe that
ESFJ	At the first opportunity we were ignominiously but deservedly expelled
ESFJ	regretted the matter, but, as he said, having paid no attention to it
ESFJ	that I was innocent.
ESFJ	Union Pacific Company that the negotiations were conducted. This was
ESFJ	beaten out of a handsome sum, and had to credit to profit and loss my
ESFJ	BUSINESS NEGOTIATIONS
ESFJ	in America to entertain the idea of purchasing five millions of bonds
ESFJ	ninety cents on the dollar for them, but this the bankers considered
ESFJ	and fifty thousand dollars, and this Mr. Thomson, of the Pennsylvania
ESFJ	of Philadelphia and Erie Railroad six per cent gold bonds in its
ESFJ	would take two hundred and fifty thousand dollars at interest and lend
ESFJ	before Mr. Thomson and suggested an exchange, which that company was
ESFJ	price. And here comes in one of the greatest of the hits and misses of
ESFJ	did so the next morning, and before I had left their banking house I
ESFJ	clear profit of more than half a million dollars.
ESFJ	as a matter of courtesy they would postpone the signing of the papers
ESFJ	Thomson. Something told me that I ought not to do so. I would wait
ESFJ	Magdeburg. The financial world was panic-stricken, and the Barings
ESFJ	great a blow to produce anything like irritation or indignation. I was
ESFJ	sold the bonds to them at a reduced price as compared with that agreed
ESFJ	connected with the negotiations through their house in New York. But
ESFJ	that did, he taking an interest in the issue. It is a great
ESFJ	becomes excited, the other should keep cool and patient.
ESFJ	upon it."
ESFJ	which I had exchanged for the Philadelphia and Erie bonds bore the
ESFJ	American securities that no doubt they could be floated. I would write
ESFJ	that the Pennsylvania Railroad had need for money I told him that I
ESFJ	right to buy others, and in this way the whole nine or ten millions of
ESFJ	Pierpont Morgan. He said to me one day:
ESFJ	I said I believed that a statement recently rendered to me showed that
ESFJ	thousand dollars less than the statement showed to your credit. It now
ESFJ	ten-thousand-dollar check, saying:
ESFJ	mere legal rights, are not so uncommon in business as the uninitiated
ESFJ	[Illustration: JOHN PIERPONT MORGAN]
ESFJ	high. A mistake made by any one in favor of the firm is corrected as
ESFJ	one would believe possible, namely: always give the other party the
ESFJ	the old-fashioned "banker," like Junius S. Morgan of London, has
ESFJ	Philadelphia without fail. I met him there with several other friends,
ESFJ	then asked whether I would bring them all to ruin by refusing to stand
ESFJ	required. I was the capitalist (then a modest one, indeed) of our
ESFJ	The same year he became president of the Texas Pacific, and in 1874
ESFJ	not be constructed by means of temporary loans. Besides, I had paid
ESFJ	construction company or of any other concern than our own firm.
ESFJ	step in the total business separation which had to come between Mr.
ESFJ	its strongest men. I fear Mr. Scott's premature death[32] can
ESFJ	manufacturers like myself and in no position to engage in railway
ESFJ	avoided if he asks himself two questions: Have I surplus means for all
ESFJ	affirmative he may be permitted to oblige his friend, but not
ESFJ	a trust to be sacredly held for his own creditors as long as he has
ESFJ	to do. Anthony Drexel was also called in to accompany us. During the
ESFJ	matter, and that was the position they all ought to have been in.
ESFJ	familiar saying of a Western friend, never to go in where you couldn't
ESFJ	beyond trifling sums, except for the firm. This I also gave as a
ESFJ	Atlantic cable had not yet made New York a part of London financially
ESFJ	people. My brother and Mr. Phipps conducted the iron business so
ESFJ	manufacturing. I wished to make something tangible and sell it and I
ESFJ	erected. Repeated additions to the Union Iron Mills had made them the
ESFJ	building some railways in the Western States, but gradually withdrew
ESFJ	I believe the true road to pre\EBminent success in any line is to make
ESFJ	have succeeded are men who have chosen one line and stuck to it. It is
ESFJ	not for the want of additional machinery or new methods lose more than
ESFJ	I have tried always to hold fast to this important fact. It has been
ESFJ	investor is not master. My advice to young men would be not only to
ESFJ	yield a moderate but certain revenue if some other growing business
ESFJ	acquaintance with those prominent in the iron and steel
ESFJ	Institute soon followed, I being the first president who was not a
ESFJ	in order to make bridges and other structures, so now we thought it
ESFJ	in the manufacturing business with regard to the rapid growth and
ESFJ	the expenditure. It was an experiment with us. Mr. Kloman knew nothing
ESFJ	one blast furnace, for one week--an output that the world had never
ESFJ	values following the war, when iron from nine cents per pound dropped
ESFJ	business so far. The greatest service rendered us in this branch of
ESFJ	experiencing before him. He said immediately:
ESFJ	advised it should be. This was done, and upon my next visit
ESFJ	the center leaving the circumference dense. This made all the
ESFJ	events, after that everything we had was open to the Whitwells.
ESFJ	THE AGE OF STEEL
ESFJ	blast-furnace manager of that day was usually a rude bully, generally
ESFJ	like his congener in the country districts who was reputed to be able
ESFJ	great variety of ores, limestone, and coke which were then supplied
ESFJ	who had distinguished himself, and it was resolved to make him
ESFJ	being so much larger than other furnaces its variations entailed much
ESFJ	had reference at times to the precarious condition of the Lucy Furnace
ESFJ	high reputation was now found to contain ten, fifteen, and even twenty
ESFJ	under the burning sun of chemical knowledge.
ESFJ	of the quantity of iron of the other. The furnace had met with
ESFJ	not as great fools as our competitors. It was years after we had taken
ESFJ	that we were the first to employ a chemist at blast
ESFJ	to erect an additional furnace. This was done with great economy as
ESFJ	reputation for quality, we quietly ignored. A curious illustration of
ESFJ	better ore and scarcely any as rich, if it were properly fluxed. We
ESFJ	price than we had to pay for the pure cinder from the heating furnaces
ESFJ	impurer article; hence for years it was thrown over the banks of the
ESFJ	existed against putting into the blast furnaces the roll-scale from
ESFJ	I asked Mr. Chisholm where they were going with it, and he said:
ESFJ	joke at his expense. We had then a young man in our service named Du
ESFJ	fifty cents per ton and having it shipped to him direct. This
ESFJ	I had not failed to notice the growth of the Bessemer process. If this
ESFJ	investigate the new process. He was one of our best and most
ESFJ	be expected that a process which was even then in somewhat of an
ESFJ	At a later date, when the process had become established in England,
ESFJ	broad and able man like President Thomson, of the Pennsylvania
ESFJ	The question of a substitute for iron rails upon the Pennsylvania
ESFJ	President Thomson's attention to the efforts of Mr. Dodds in England,
ESFJ	grounds at the upper mill and treated several hundred tons of rails
ESFJ	by Mr. Thomson. Had the Bessemer process not been successfully
ESFJ	Our friends of the Cambria Iron Company at Johnstown, near
ESFJ	William Coleman, who was ever alive to new methods, arrived at the
ESFJ	David A. Stewart, and others joined me; Mr. Edgar Thomson and Mr.
ESFJ	The question of location was the first to engage our serious
ESFJ	brother:
ESFJ	and drive out to Braddock's."
ESFJ	then we have been compelled to add to our original purchase at a cost
ESFJ	that the then provost of Dunfermline, Sir Arthur Halkett, and his son
ESFJ	without performing the duties. No one in trade was considered good
ESFJ	person totally ignorant of the duties of the position. So it was that
ESFJ	industrial hive by two others.
ESFJ	"Pittsburgh" for him. This General Forbes was then Laird of
ESFJ	development.
ESFJ	them, for they had proved to be far from creditable. Uncertainty was,
ESFJ	Keystone bridges and the Kloman axles, he consented.
ESFJ	superintendent of the Pittsburgh Division of the Pennsylvania, pointed
ESFJ	Robert, as Robert told me:
ESFJ	1873, came upon us. I then entered upon the most anxious period of my
ESFJ	question every morning was which would go next. Every failure depleted
ESFJ	We had not much reason to be anxious about our debts. Not what we had
ESFJ	our balances. One incident will shed some light upon the currency
ESFJ	upon the best collaterals; but by selling securities, which I had in
ESFJ	road being the largest debtor. I remember calling upon Mr. Thaw, the
ESFJ	"Very good," I said, "your freight bills are in that category and we
ESFJ	that extremity. And as a matter of fact we ran for some time without
ESFJ	done, and we steered safely through. But in a critical period like
ESFJ	Speaking for myself in this great crisis, I was at first the most
ESFJ	and lay our entire position before their boards. I felt that this
ESFJ	ventures upon the stock exchange, or invested in any other enterprises
ESFJ	them rejoiced more than I did that the necessity for opening our lips
ESFJ	old man comes before me as I write. His patriotism knew no bounds.
ESFJ	"Work on the Fourth of July!" he exclaimed, "when there's plenty of
ESFJ	who had invested in them, became unable to meet their payments and I
ESFJ	the commercial and manufacturing world. But the situation grew worse
ESFJ	I could by any possibility have kept myself clear of their financial
ESFJ	hastened to Pittsburgh, and at a meeting of his board next morning
ESFJ	part was necessary to prevent serious trouble. I took the first train
ESFJ	obligation or property which I did not own and which was not fully
ESFJ	fearless, and perhaps a somewhat reckless young man. Our operations
ESFJ	brains did not carry him through his luck would." But I think nothing
ESFJ	and the responsible party. My supply of Scotch caution never has been
ESFJ	myself and our enterprises rapidly gave place to perhaps somewhat
ESFJ	low. It was the only bank in America which redeemed its circulation in
ESFJ	and others, there came upon us later an even severer trial in the
ESFJ	liabilities--about seven hundred thousand dollars. There was nothing
ESFJ	informing his partners. There is one imperative rule for men in
ESFJ	there was anything really sound. Where could we find bedrock upon
ESFJ	business ability. Mr. Kloman's ambition had been to be in the office,
ESFJ	perhaps flattered by men who were well known in the community; and in
ESFJ	After Mr. Kloman had passed through the bankruptcy court and was again
ESFJ	no responsibility. The offer was accompanied by the condition that he
ESFJ	more particularly that of his family, perhaps, would not permit this.
ESFJ	How foolish we are not to recognize what we are best fitted for and
ESFJ	round of misery, and the result at last failure. I never regretted
ESFJ	great mechanic soon proved the poor man of affairs.[33]
ESFJ	said Mr. Straus:
ESFJ	_Question:_ "In a recent publication mention was made of Mr.
ESFJ	and I can say that the treatment received from Mr. Carnegie during our
ESFJ	"At a much more recent date, when the firm of Carnegie, Kloman and
ESFJ	that the Carnegies, owning the larger interest, might be too
ESFJ	exact what he asked, as their larger interest assured them control,
ESFJ	_Question:_ "What you have told me suggests the question, why did Mr.
ESFJ	be disposed of. We bought it at book value at a time when
ESFJ	$100,000 in our firm, to be paid only from future profits. This Mr.
ESFJ	"I knew of no disagreement during this early period with Mr. Carnegie,
ESFJ	PARTNERS, BOOKS, AND TRAVEL
ESFJ	not speak English, but being distantly connected with Mr. Kloman was
ESFJ	soon became marked for being everywhere about the mill, knowing
ESFJ	of our business. He had overworked himself after a few years'
ESFJ	Carnegie beams in the stairway and also at other points in public
ESFJ	William was in the mills. His life was there. He was among the first
ESFJ	business, short speeches were in order from every one. William summed
ESFJ	Captain Evans ("Fighting Bob") was at one time government inspector at
ESFJ	"But he gomes in and smokes my cigars" (bold Captain! William reveled
ESFJ	laughingly told us afterward that William's apology was:
ESFJ	Pittsburgh, James Park, a large lot of old rails which we could not
ESFJ	material, which was nowhere to be seen. Well did William know where to
ESFJ	profit for you." Well did William know that they had all been used.
ESFJ	been asked to visit for a few days a former schoolfellow, who had
ESFJ	me and I write her, and den I ask her would she marry me. She was very
ESFJ	mills. I tought I yust ask you aboud it."
ESFJ	'peaches-and-cream' kind of German young lady."
ESFJ	this also when reading that "Every man must stand on his own bottom."]
ESFJ	clerk upon a small salary and was soon assigned to the front in charge
ESFJ	the Lucy Furnaces, and he took his place among the partners, sharing
ESFJ	brother and Mr. Phipps, both of whom had declined at first to go into
ESFJ	us.
ESFJ	began to make rails, Mr. Coleman became dissatisfied with the
ESFJ	and was excellent in accounts, but it was unjust to expect him, or any
ESFJ	The mills were at last about ready to begin[34] and an organization
ESFJ	certain, ever affected the success of the steel company more than the
ESFJ	the same ground, even though in two different departments. I said:
ESFJ	1874.]
ESFJ	his Welsh descent even in his stature, for he was quite short. He came
ESFJ	known to flinch. Much of the success of the Edgar Thomson Works
ESFJ	and we had voted to make him a partner. This entailed no financial
ESFJ	of a salary if you think I'm worth it."
ESFJ	his younger partners he one day sent for a young Scotsman, Alexander
ESFJ	Steel Company was merged into the United States Steel Corporation.]
ESFJ	when we began was about seventy dollars per ton. We sent our agent
ESFJ	So perfect was the machinery, so admirable the plans, so skillful were
ESFJ	that so perfect was our system of accounts that we knew the exact
ESFJ	The new venture in steel having started off so promisingly, I began to
ESFJ	with any intention of publishing a book; but thinking, perhaps, I
ESFJ	copies to my friends. I came to the conclusion that upon the whole it
ESFJ	exceeded expectations, and were of such a character as to satisfy me
ESFJ	several hours of sleep. Having begun the book he could not lay it down
ESFJ	"What is it?" Tasked.
ESFJ	read a book for years except my ledger and I did not intend to read
ESFJ	some months under intoxicating, but I trust not perilously pernicious,
ESFJ	at last "an author."
ESFJ	and I had become deeply interested in their work. I began to view the
ESFJ	had been chaos there was now order. My mind was at rest. I had a
ESFJ	that which lies beyond is as vain as fruitless.
ESFJ	low as to be left without some truth; that every people has had its
ESFJ	"Children of men! the unseen Power, whose eye
ESFJ	Which has not fall'n in the dry heart like rain?
ESFJ	I had just been in India and the book took me there again. My
ESFJ	so. All other travel compared to it seems incomplete, gives us merely
ESFJ	out a destiny tending to one definite end.
ESFJ	cast where it is, and are disposed to pity the less fortunate
ESFJ	Two illustrations of this from our "Round the World" trip may be
ESFJ	party attracted great attention. We asked our guide to tell
ESFJ	rivers on the ice. They wondered and asked why we didn't
ESFJ	with the party. I walked homeward with him, and as we
ESFJ	a great deal of money and has now come back to spend his
ESFJ	you make your home in old age?" His eye glistened as he
ESFJ	Among the conditions of life or the laws of nature, some of which seem
ESFJ	revelation to one race or nation, every race has the message best
ESFJ	The Freedom of my native town (Dunfermline) was conferred upon me July
ESFJ	his appearance. My speech in reply to the Freedom was the subject of
ESFJ	It was a lesson in public speaking which I took to heart. There is one
ESFJ	yourself, there is no more occasion for embarrassment than if you were
ESFJ	power. "Avoid elocutionists like snakes," he said, "and be yourself."
ESFJ	the town by opening their own books to their neighbors. Dunfermline
ESFJ	We had come up to Dunfermline with a coaching party. When walking
ESFJ	eleven, to enjoy one of the happiest excursions of my life. It was one
ESFJ	World," I thought that I might some day write a magazine article, or
ESFJ	decided to write a few lines just to see how I should get on. The
ESFJ	notes to Scribner's people and asked them to print a few hundred
ESFJ	The vain author is easily persuaded that what he has done is
ESFJ	scrapbook form, to which additions are made from time to time. The
ESFJ	of effort on my part to make an impression. I wrote for my friends;
ESFJ	1883 under the title of _An American Four-in-Hand in Britain_.]
ESFJ	typhoid fever, unable to move and, perhaps fortunately, unable to
ESFJ	mother and I spent our happy summers. I had been quite unwell for a
ESFJ	and my brother in Pittsburgh also was reported ill.
ESFJ	both had left me forever it seemed only natural that I should follow
ESFJ	always turned. For several years I had known Miss Louise Whitfield.
ESFJ	beings. Miss Whitfield remained alone as the perfect one beyond any I
ESFJ	believe the following lines, as I did, then all is well:
ESFJ	Did quarrel with the noblest grace she owed,
ESFJ	In my soul I could echo those very words. To-day, after twenty years
ESFJ	was rich and had everything and she felt she could be of little use or
ESFJ	was now twenty-eight; her views of life were formed. At times she
ESFJ	New York, as soon as I could be removed, and I lay there some time
ESFJ	and head were now willing and the day was fixed. We were married in
ESFJ	Her delight was intense in finding the wild flowers. She had read of
ESFJ	followed to the residence at Kilgraston they had selected for us in
ESFJ	We spent some days in Dunfermline and enjoyed them much. The haunts
ESFJ	northward--Lord Rosebery making the speech. The crowd in Edinburgh was
ESFJ	in the morning and also to play us in to dinner. American as she is to
ESFJ	McPherson. We engaged him and were preceded by him playing the pipes
ESFJ	Mrs. Carnegie would have my relatives up from Dunfermline, especially
ESFJ	of London, August 25, 1887, has the following to say about the party
ESFJ	were your friends Blaine and Hale of Maine. Carnegie likes it so well
ESFJ	miserably poor--not able to buy a bottle of seltzer--with an estate
ESFJ	We took our piper with us when we returned to New York, and also our
ESFJ	They are devoted people, of high character and true loyalty.[40]
ESFJ	just the man to tell us all about it. He had been born and bred there
ESFJ	"Her name is Margaret after your mother. Now one request I have to
ESFJ	It should be our home."
ESFJ	"Bless you," was my reply. "That suits me. You know I have to keep out
ESFJ	life, a few months after the passing of my mother and only brother
ESFJ	holiness, wisdom, I had not sounded the depth. In every emergency of
ESFJ	instances demanding heroic action it is she who first realizes this
ESFJ	a schoolmate, and there does not live a soul upon the earth who has
ESFJ	rudely; all is in perfect good taste. Still, she never lowers the
ESFJ	I cannot imagine myself going through these twenty years without her.
ESFJ	had this to endure for her. But then she will have our blessed
ESFJ	Why, oh, why, are we compelled to leave the heaven we have found on
ESFJ	He finds the joys of heaven here on earth."
ESFJ	article ready for its purpose. Having solved the steel-rail problem at
ESFJ	purchased from the Escanaba Iron Company, with which Mr. Kloman had
ESFJ	proved, at a subsequent date, a source of great profit because it gave
ESFJ	dependent upon foreigners for a supply of this indispensable article,
ESFJ	and the result was a great success. We were able to supply the entire
ESFJ	mine being led to believe that they were used for other purposes. Our
ESFJ	owners, but not until a thorough investigation of the mine had proved
ESFJ	directors and wait several weeks and perhaps months for their
ESFJ	arrived at a standard furnace. Minor improvements would no doubt be
ESFJ	superior coke was a fixed quantity--the Connellsville field being
ESFJ	had in Mr. Frick himself a man with a positive genius for its
